code,title,genre,age,openDate,rate,participate,actors,story,,,,,,,,,,,,,,,
213511,파이어스타터 : 네이버 영화,공포,드라마,12세 관람가, 2022.05.19,4.4,15,라이언 키에라 암스트롱,잭 에프론,글로리아 루벤,평범한 사람들은 없는 특별한 능력을 가졌다는 이유만으로<br/>과거 정부의 비밀 실험 기관인 ‘더 샵’에 의해 이용당했던 ‘앤디’와 ‘비키’는<br/>‘더 샵’에서 가까스로 탈출한 뒤 딸 ‘찰리’를 낳고 조용한 나날을 보내고 있다.<br/><br/>시간이 흘러 말로는 설명할 수 없는 내면의 힘을 느끼기 시작한 ‘찰리’는<br/>어느 날 학교에서 한 남학생에게 괴롭힘을 당하고<br/>순간적인 분노에 휩싸여 숨어 들어간 화장실을 파괴하는 지경에 이른다.<br/><br/>이로 인해 ‘더 샵’에서 개편된 비밀 기관인 ‘DSI’가 ‘찰리’의 존재를 알게 되고<br/>또 다른 초능력자 ‘레인버드’에게 이들을 잡아오라는 명령을 내린다.<br/><br/>‘찰리’는 통제할 수 없는 엄청난 힘의 발현에 혼란스러워 하고<br/>그런 딸을 보호하기 위해 ‘앤디’와 ‘비키’는 고군분투하지만<br/>‘레인버드’를 앞세운 ‘DSI’가 이들의 숨통을 빠르게 조여 오기 시작하는데…<br/><br/>분노에서 시작된 통제 불가능한 힘<br/>이제 더 이상 도망칠 수도, 피할 수도 없다,,,,,,,,,,,
211165,파일럿: 배틀 포 서바이벌 : 네이버 영화,전쟁,액션,15세 관람가, 2022.04.13,7.2,15,피요트르 피오도로프,제2차 세계대전이 한창인 1942년 겨울.<br/>러시아로 진격하는 독일군에 의해 모스크바 상공은 새까만 전투기로 뒤덮인다.<br/>공군용사 파일럿 ‘니콜라이’가 불구덩이 전선에 뛰어들지만<br/>독일군의 폭격으로 그가 탑승한 항공기는 시베리아 한가운데 외딴 숲에 불시착하고 만다.<br/><br/>꼭 돌아오겠다는 말을 남긴 채 이별한 연인 ‘올가’와의 약속을 위해<br/>‘니콜라이’는 혹독한 추위와 극한 전쟁 속 생존을 위한 사투를 시작하는데…<br/><br/>운명의 기로에 선 파일럿의 처절한 서바이벌이 시작된다!,,,,,,,,,,,,,,
209096,팔마 : 네이버 영화,드라마,가족,전체 관람가, 2022.04.21,7.62,13,빅토르 도브론라보프,레오니드 바소프,엄마와 이별 후 난생처음 아빠와 지내게 된 9살 소년 ‘콜리아’는<br/>공항 활주로를 떠나지 못하는 떠돌이견 ‘팔마’와 친구가 된다.<br/><br/>비행기를 타고 떠난 주인을 애타게 기다리는 ‘팔마’를 위해<br/>‘콜리아’는 주인 찾기 프로젝트를 시작하고,<br/>어느새 유명 인사가 된 ‘팔마’를 보려는 사람들로<br/>공항은 북적이지만 주인은 좀처럼 나타나지 않는데…<br/><br/>“기다리면 만날 수 있을까요?”,,,,,,,,,,,,
207366,패러렐 마더스 : 네이버 영화,멜로/로맨스,스릴러,15세 관람가, 2022.03.31,7.63,157,페넬로페 크루즈,밀레나 스밋,로시 드 팔마,홀로 출산을 준비 중인 사진작가 야니스는 같은 병실에서 어린 산모 아나를 만난다.<br/>같은 날, 같은 시간에 딸을 낳은 두 사람은 짧지만 깊은 우정을 나눈다.<br/>야니스는 아나와 자신의 딸이 뒤바뀌었다는 사실을 알게 되지만,<br/>진실을 알리지 못한 채 아나와 점점 더 가까워져만 가는데…,,,,,,,,,,
200060,퍼스트 러브 : 네이버 영화,미스터리,드라마,15세 관람가, 2022.05.16,6,13,키타가와 케이코,나카무라 토모야,요시네 쿄코,피투성이가 되어 강가를 걷고 있던 여대생이 체포된다. 살해된 사람은 그녀의 아버지.<br/>“살인 동기는 그쪽에서 찾으세요.”<br/>용의자 ‘칸나’의 도발적인 말은 세상을 떠들썩하게 만든다. <br/>사건을 취재하는 상담 심리사 ‘유키’는 남편의 동생이자 변호사인 ‘카쇼’와 함께 <br/>그녀의 진짜 동기를 밝혀 내려 한다.<br/>여러 차례 번복되는 진술에 농락당하며 진실이 왜곡되어 가는 가운데<br/>유키는 칸나에게서 잊고 있던 자신의 과거를 떠올리게 되고,<br/>마음속 깊은 곳에 숨겨두었던 ‘어떠한 기억’과 마주하게 되는데…,,,,,,,,,,,
206217,평평남녀 : 네이버 영화,드라마,멜로/로맨스,12세 관람가, 2022.04.28,5.67,30,이태경,이한주,이봄,바쁜 회사일로 연애는 못하고<br/>기막힌 아이디어는 까이기 일수<br/>승진은 남의 이야기<br/>열정만렙 33살 만년대리! 우리의 영블리 영진<br/><br/>어느 날, 능력은 없지만 빽은 있는 낙하산 준설이 그녀 앞에 떨어지고<br/>하루도 평평할 날 없는 영진의 고달픈 일상이 시작되는데…<br/><br/>일도 사랑도 꼬여버린<br/>할많하않 오피스 브이로그가 온다!,,,,,,,,,,,
206654,프랑스 : 네이버 영화,드라마,12세 관람가, 2022.01.13,7.53,160,레아 세이두,블랑쉬 가르딘,벤자민 비올레이,“진짜일까? 당신이 보는 나.” <br/><br/>24시간 뉴스채널 간판스타 ‘프랑스 드 뫼르’, <br/>그녀가 있는 뉴스라는 논픽션의 세계에 픽션들이 넘쳐난다. <br/>무엇이 진실이고 무엇이 거짓인가? <br/>그녀의 세계가 무너진다.,,,,,,,,,,,,
213620,프리! 더 파이널 스트로크 전편 : 네이버 영화,애니메이션,전체 관람가, 2022.01.20,8.77,53,시마자키 노부나가,스즈키 타츠히사,미야노 마모루,세계를 목표로 하는 나나세 하루카의 새로운 무대는 이전에 방문했던 꿈의 장소인 시드니.<br/>그곳으로 떠나기 전 잠시 휴식을 취하던 어느 날, 하루카는 전 일본 수영 경기 대표 선발전에서<br/>싸웠던 한 선수와 우연히 대치하고 투지를 불태운다.<br/>함께 헤엄쳐 왔던 동료들과의 추억을 가슴에 품고 한층 더 새로운 경지에 발을 내딛는 하루카.<br/>그곳에서 기다리고 있는 건 절대 왕자 · 알베르트 워란데르·<br/>시드니 대회를 위해 선수들은 저마다 사기를 북돋워간다.<br/>세계의 정점을 겨루는 가운데, 그들은 무엇을 느끼고 무엇을 위해 헤엄치는가.<br/>물과 마주하는 그들의 뜨거운 싸움이 여기서 시작된다!,,,,,,,,,,,
217742,프리! 더 파이널 스트로크 후편 : 네이버 영화,애니메이션,,2022.06,,,시마자키 노부나가,스즈키 타츠히사,미야노 마모루,처음 나간 세계 대회가 끝난 후,<br/>하루카는 《절대 왕자》 알베르트의 수영에 사로잡혀<br/>자유를 잃고 만다.<br/>「너는 왜 수영을 하고 있는 거지?」<br/>수영의 의미, 그리고 자신과 물의 관계에 대해 고민하며<br/>하루카는 괴로움에 발버둥 치면서<br/>혼자 어두운 물 밑바닥으로 가라앉아 간다.<br/><br/>마음이 에이는 듯한 충동에 내몰려<br/>혹독한 훈련을 선택하고<br/>오로지 연습에만 몰두하는 하루카.<br/>몸도 마음도 혹사하고 있다는 건<br/>하루카 자신도 이미 충분히 느끼고 있었기에<br/>동료들은 그런 하루카를 믿고 지켜볼 수밖에 없었다.<br/><br/>뇌리에 선명하게 떠오르는<br/>알베르트의 차갑고 건조한 수영.<br/>좀 더 빠르고 좀 더 강해져야 해.<br/>다시 한번 알베르트와 싸워야만 해.<br/><br/>하루카의 뻗어 나가는 스트로크가<br/>무겁고 냉연한 물을 가른다.<br/>그런 하루카에게 다가가는 동료들.<br/>헤엄친 그 끝에 하루카가 보게 된 풍경은-!,,,,,,,,,,,
206622,플레이그라운드 : 네이버 영화,드라마,12세 관람가, 2022.05.25,8.46,54,마야 반데베크,군터 뒤레,막 학교에 입학한 일곱 살 노라는 낯선 학교가 무섭다.<br/>아벨은 동생 노라를 위로하지만 사실 아벨도 학교가 두렵다.<br/><br/>점차 친구도 사귀며 학교생활에 적응해 가는 노라는<br/>우연히 아벨이 친구들에게 괴롭힘 당하는 걸 목격한다.<br/>노라는 어른들에게 이 사실을 알리려 하지만<br/>아벨은 노라가 그저 침묵하길 바라는데…<br/><br/>두 남매가 맞닥뜨린 세상<br/>‘플레이그라운드’를 만난다,,,,,,,,,,,,,,
206988,피그 : 네이버 영화,드라마,스릴러,미스터리,12세 관람가, 2022.02.23,7.86,218,니콜라스 케이지,알렉스 울프,아담 아킨,이름을 버리고 숲속에서 트러플 돼지와 살던 '롭'.<br/>그를 방문하는 사람은 푸드 바이어 '아미르' 뿐이다.<br/><br/>어느 날, '롭'은 낯선 이들이 훔쳐간 소중한 돼지를 되찾기 위해<br/>'아미르'의 도움을 받아 15년 전에 떠난 포틀랜드로 다시 돌아간다.<br/><br/>그곳에서 '롭'은 한때 가까웠지만 이제는 자신을 잊고 사는 사람들을 만나게 되고,<br/>그는 사라진 돼지의 행방을 알아내기 위해 진짜 이름을 밝히게 되는데…,,,,,,,,,
215579,피는 물보다 진하다 : 네이버 영화,액션,15세 관람가, 2022.05.25,7.16,141,조동혁,이완,임정은,최대 청부폭력조직 '백정파'는<br/>무자비함으로 악명 높은 해결사,<br/>일명 '도깨비'를 앞세워 일대를 장악한다.<br/><br/>그러나, 베일에 싸인 ‘도깨비’ 두현은<br/>친형제 같았던 영민의 죄를 뒤집어쓰고<br/>10년의 수감생활을 하게 된다.<br/><br/>한편, 두현이 사라진 사이,<br/>‘도깨비＇행세를 하며 조직을 차지한 영민은<br/>두현의 출소 소식을 듣고 불안에 휩싸인다.<br/><br/>영민은 두현을 먼저 치기로 하고<br/>새 삶을 시작하려던 두현은 결국,<br/>진짜 ‘도깨비’의 부활을 선언하며<br/>영민과 조직을 상대로 싸움을 시작하는데...,,,,,,,,
183998,피드백 : 네이버 영화,공포,스릴러,청소년 관람불가, 2022.01.05,7.58,19,에디 마산,이바나 바쿠에로,한때 잘 나가던 스타였지만 지금은 잊혀진 자비스 돌란.<br/>지푸라기라도 잡는 심정으로 라디오 DJ 제안을 수락한다.<br/>하지만 첫 방송 이후,<br/>예전부터 좋아했다는 스토커가 등장해 생방송 중인 방송국을 공격하는데.,,,,,,,,,,,,
189559,하늘의 푸르름을 아는 사람이여 : 네이버 영화,판타지,멜로/로맨스,애니메이션,12세 관람가, 2022.03.16,8.08,112,요시자와 료,요시오카 리호,마츠다이라 켄,산으로 둘러 싸인 시골 마을,<br/>그곳엔 꿈을 위해 쉼 없이 달려가는 <br/>자매 ‘아오이’, ‘아카네’ 그리고 ‘신노’가 있었다.<br/><br/>‘신노’는 함께 도쿄 상경을 약속했던 ‘아카네’를 찾아갔지만,<br/>‘아카네’는 혼자 남을 동생 ‘아오이’로 인해 꿈을 접는다.<br/><br/>13년 후, 고등학생이 된 ‘아오이’는 언니에 대한 죄책감과<br/>자신의 꿈 사이에서 방황하고 두 사람의 관계는 점점 멀어져 간다.<br/><br/>그러던 어느 날, 두 사람 앞에 다시는 만날 수 없을 것 같았던 ‘그’가<br/>전혀 다른 모습의 두 사람이 되어 동시에 나타나게 되는데…<br/><br/>“어째서 내게 다시 찾아온 거야?”<br/><br/>과거와 현재를 잇는, 신비로운 두 번째 첫사랑이 시작된다!,,,,,
213583,하로동선 : 네이버 영화,드라마,15세 관람가, 2022.03.30,,,서진원,나혜진,황석정,1997년 03월 07일, 선거에서 낙선해 등산과 낚시로 소일하던 전직 국회의원들은 하로동선이라는 이름의 식당을 연다. 정치인들이 개업한 식당이라는 소문이 돌면서 연일 손님들로 붐비지만 만만하게 본 식당 사업이 결코 녹록치 않다는 것을 깨닫는다. 식당에는 수상해 보이는 스님, 첩보원처럼 생긴 사내, 우뢰매를 닮은 덩치 큰 자폐아, 시건방 떠는 강남 졸부 등 다양한 사람들이 하로동선의 문지방을 넘나들기 시작했기 때문이다.<br/><br/>3당 합당에 반대하고 3김 청산을 주창한 하로동선 동지들은 97년 대선을 앞두고 식당 운영보다는 제각각 정치 일선으로 복귀를 꾀하면서 식당 경영은 뒷전이 된다. 주인공 경백만이 홀로 남아 식당을 돌보는데 손님들이 이를 돕지 않는다. 제각각 자신들의 출신지를 대표하는 정치인들처럼 지역주의와 정치를 안주 삼아 연일 고성을 주고받으며 싸운다. 경백은 손님들을 향해 민주주의가 나아가야 하는 방향과 사람 사는 세상을 위한 뜨거운 연설을 시작한다.,,,,,,,,,
213550,하빗 : 네이버 영화,액션,코미디,드라마,스릴러,청소년 관람불가, 2022.04.14,,,벨라 손,캘리포니아 클럽에서 마약을 팔던 매즈와 친구들은 하룻밤 사이에 돈과 마약을 모두 잃어버린다.<br/>마약딜러의 위협을 피해 수녀로 위장하는 발칙한 방법으로 위기를 모면하려하는데...<br/>수녀가 되어 모금으로 잃어버린 돈을 매꾸고 추격해 오는 마약딜러와의 의도치 않은 결투가 시작된다,,,,,,,,,,,,
200892,하우스 오브 구찌 : 네이버 영화,스릴러,드라마,범죄,15세 관람가, 2022.01.12,7.89,1,162,레이디 가가,아담 드라이버,자레드 레토,처음부터 사랑에 빠졌던 그 이름 구찌<br/>내 것이 될수록 더욱 갖고 싶었던 이름<br/>누구에게도 뺏길 수 없었던 그 이름<br/>구찌를 갖기 위해 구찌를 죽이기로 했다.,,,,,,,,,,
194196,한산: 용의 출현 : 네이버 영화,액션,드라마,,2022.07,,,박해일,변요한,안성기,명량해전 5년 전, 진군 중인 왜군을 상대로 조선을 지키기 위해 필사의 전략과 패기로 뭉친 이순신 장군과 조선 수군의 ‘한산해전’을 그린 전쟁 액션 대작,,,,,,,,,,,
194204,해적: 도깨비 깃발 : 네이버 영화,모험,액션,코미디,12세 관람가, 2022.01.26,5.57,7,864,강하늘,한효주,이광수,자칭 고려 제일검인 의적단 두목 ‘무치’(강하늘)와<br/>바다를 평정한 해적선의 주인 ‘해랑’(한효주).<br/>한 배에서 운명을 함께하게 된 이들이지만<br/>산과 바다, 태생부터 상극으로 사사건건 부딪히며 바람 잘 날 없는 항해를 이어간다.<br/><br/>그러던 어느 날, 왜구선을 소탕하던 이들은<br/>흔적도 없이 사라진 왕실의 보물이 어딘가 숨겨져 있다는 사실을 알게 되고<br/>해적 인생에 다시없을 최대 규모의 보물을 찾아 위험천만한 모험에 나서기 시작한다.<br/><br/>하지만 사라진 보물을 노리는 건 이들뿐만이 아니었으니!<br/>원하는 것을 얻기 위해 수단과 방법을 가리지 않는 역적 ‘부흥수’(권상우) 또한<br/>보물을 차지하기 위해 바다에 뛰어드는데...!<br/><br/>해적과 의적, 그리고 역적<br/>사라진 보물! 찾는 자가 주인이다!,,,,,,,
16064,해탄적일천 : 네이버 영화,드라마,12세 관람가,NR, 2022.01.06,8.15,75,실비아 창,호인몽,-린자리-<br/>하루아침에 안개처럼 증발해버린 남편의 실종 소식을 듣게 된 ‘자리’.<br/>사랑을 포기하고 정략결혼을 택한 오빠의 불행한 인생을 지켜보다 <br/>집을 떠난 ‘자리’는 연인 ‘더웨이’와 타이페이에 정착하지만<br/>결혼생활은 한없이 외롭고 위태롭다.<br/><br/>-탄웨이칭-<br/>하루아침에 함께할 미래를 그리던 이의 손을 놓쳐버린 ‘웨이칭’. <br/>유학길을 떠난 지 13년 만에 유명 피아니스트가 되어 타이페이로 돌아온다.<br/>귀국 공연을 몇 시간 앞둔 그녀에게 옛 연인의 동생 ‘자리’가 찾아온다.<br/><br/>“그날 해변에서 사고가 있었어” <br/><br/>어느덧 소녀에서 여인이 되어 만난 두 사람은<br/>간절할수록 잡을 수 없었던 사랑과 <br/>행복을 바랐던 지난날을 돌아보는데…<br/><br/>“많은 시간이 흐른 뒤에야 새로 시작하는 기분이야.”,,,,,,,,,,,,,
